index,workerId,trueClassLabel,predictClassLabel,predictedProb
1038,185-249-每天一句话测试_1463737873----17233290,no,no,0.0
1039,185-249-每天一句话测试_1463737873----1303850,no,no,0.0
1040,185-249-每天一句话测试_1463737873----13918254,no,no,0.0
1041,185-249-每天一句话测试_1463737873----13910775,no,no,0.0
1042,185-249-每天一句话测试_1463737873----14397490,no,no,0.04
1043,185-249-每天一句话测试_1463737873----1624378,no,no,0.0
1044,185-249-每天一句话测试_1463737873----9786285,no,no,0.0
1045,185-249-每天一句话测试_1463737873----14569673,no,no,0.0
1046,185-249-每天一句话测试_1463737873----1866861,no,no,0.0
1047,185-249-每天一句话测试_1463737873----15052078,no,no,0.0
1048,185-249-每天一句话测试_1463737873----14218044,no,no,0.0
1049,185-249-每天一句话测试_1463737873----16623644,no,no,0.0
1050,185-249-每天一句话测试_1463737873----14463345,no,no,0.0
1051,185-249-每天一句话测试_1463737873----14217190,no,no,0.0
1052,185-249-每天一句话测试_1463737873----2325183,no,no,0.0
1053,185-249-每天一句话测试_1463737873----3980417,no,no,0.0
1054,185-249-每天一句话测试_1463737873----6772139,no,no,0.02
1055,185-249-每天一句话测试_1463737873----14164280,no,no,0.0
1056,185-249-每天一句话测试_1463737873----11735789,no,no,0.0
1057,185-249-每天一句话测试_1463737873----14017311,no,no,0.05
1058,185-249-每天一句话测试_1463737873----2327366,no,no,0.0
1059,185-249-每天一句话测试_1463737873----9152062,no,no,0.0
1060,185-249-每天一句话测试_1463737873----14461170,no,no,0.0
1061,185-249-每天一句话测试_1463737873----16689445,no,no,0.04
1062,185-249-每天一句话测试_1463737873----2814888,no,no,0.0
1063,185-249-每天一句话测试_1463737873----1957681,no,no,0.0
1064,185-249-每天一句话测试_1463737873----212314,no,no,0.0
1065,185-249-每天一句话测试_1463737873----1904729,no,no,0.0
1066,185-249-每天一句话测试_1463737873----2778711,no,no,0.0
1067,185-249-每天一句话测试_1463737873----1993359,no,no,0.0
1068,185-249-每天一句话测试_1463737873----14540821,no,no,0.0
1069,185-249-每天一句话测试_1463737873----2914504,no,no,0.04
1070,185-249-每天一句话测试_1463737873----14321847,no,no,0.01
1071,185-249-每天一句话测试_1463737873----14516708,no,no,0.0
1072,185-249-每天一句话测试_1463737873----16735794,no,no,0.0
1073,185-249-每天一句话测试_1463737873----10190920,no,no,0.0
1074,185-249-每天一句话测试_1463737873----1632333,no,no,0.01
1075,185-249-每天一句话测试_1463737873----15419237,no,no,0.0
1076,185-249-每天一句话测试_1463737873----720700,no,no,0.0
1077,185-249-每天一句话测试_1463737873----16467759,no,no,0.0
1078,185-249-每天一句话测试_1463737873----16492727,no,no,0.0
1079,185-249-每天一句话测试_1463737873----11043195,no,no,0.0
1080,185-249-每天一句话测试_1463737873----1194755,no,no,0.03
1081,185-249-每天一句话测试_1463737873----16766046,no,no,0.0
1082,185-249-每天一句话测试_1463737873----1009996,no,no,0.0
1083,185-249-每天一句话测试_1463737873----16734461,no,no,0.0
1084,185-249-每天一句话测试_1463737873----1438667,no,no,0.01
1085,185-249-每天一句话测试_1463737873----16873781,no,no,0.04
1086,185-249-每天一句话测试_1463737873----17198859,no,no,0.0
1087,185-249-每天一句话测试_1463737873----16636908,no,no,0.0
1088,185-249-每天一句话测试_1463737873----3469357,no,no,0.0
1089,185-249-每天一句话测试_1463737873----14471830,no,no,0.0
1090,185-249-每天一句话测试_1463737873----16916915,no,no,0.0
1091,185-249-每天一句话测试_1463737873----483416,no,no,0.0
1092,185-249-每天一句话测试_1463737873----14309717,no,no,0.0
1093,185-249-每天一句话测试_1463737873----1397244,no,no,0.0
1094,185-249-每天一句话测试_1463737873----2844659,no,no,0.0
1095,185-249-每天一句话测试_1463737873----794991,no,no,0.0
1096,185-249-每天一句话测试_1463737873----2021602,no,no,0.02
1097,185-249-每天一句话测试_1463737873----14206954,no,no,0.0
1098,185-249-每天一句话测试_1463737873----2973722,no,no,0.0
1099,185-249-每天一句话测试_1463737873----16566151,no,no,0.0
1100,185-249-每天一句话测试_1463737873----16466417,no,no,0.0
1101,185-249-每天一句话测试_1463737873----14121961,no,no,0.0
1102,185-249-每天一句话测试_1463737873----5292646,no,no,0.0
1103,185-249-每天一句话测试_1463737873----17285275,no,no,0.0
1104,185-249-每天一句话测试_1463737873----14137061,no,no,0.0
1105,185-249-每天一句话测试_1463737873----14236705,no,no,0.0
1106,185-249-每天一句话测试_1463737873----14086732,no,no,0.0
1107,185-249-每天一句话测试_1463737873----7778278,no,no,0.0
1108,185-249-每天一句话测试_1463737873----16558554,no,no,0.0
1109,185-249-每天一句话测试_1463737873----2447130,no,no,0.0
1110,185-249-每天一句话测试_1463737873----2951947,no,no,0.01
1111,185-249-每天一句话测试_1463737873----774553,no,no,0.0
1112,185-249-每天一句话测试_1463737873----1017125,no,no,0.02
1113,185-249-每天一句话测试_1463737873----14934744,no,no,0.0
1114,185-249-每天一句话测试_1463737873----2899366,no,no,0.04
1115,185-249-每天一句话测试_1463737873----17349358,no,no,0.0
1116,185-249-每天一句话测试_1463737873----16566177,no,no,0.0
1117,185-249-每天一句话测试_1463737873----3288199,no,no,0.0
1118,185-249-每天一句话测试_1463737873----5989239,no,no,0.0
1119,185-249-每天一句话测试_1463737873----14185167,no,no,0.0
1120,185-249-每天一句话测试_1463737873----14221226,no,no,0.0
1121,185-249-每天一句话测试_1463737873----16573700,no,no,0.0
1122,185-249-每天一句话测试_1463737873----16896885,no,no,0.0
1123,185-249-每天一句话测试_1463737873----4395470,no,no,0.0
1124,185-249-每天一句话测试_1463737873----14126389,no,no,0.0
1125,185-249-每天一句话测试_1463737873----17302229,no,no,0.0
1126,185-249-每天一句话测试_1463737873----13965481,no,no,0.0
1127,185-249-每天一句话测试_1463737873----1820221,no,no,0.0
1128,185-249-每天一句话测试_1463737873----3224575,no,no,0.0
1129,185-249-每天一句话测试_1463737873----10049786,no,no,0.0
1130,185-249-每天一句话测试_1463737873----12597303,no,no,0.0
1131,185-249-每天一句话测试_1463737873----1367846,no,no,0.0
1132,185-249-每天一句话测试_1463737873----15477140,no,no,0.0
1133,185-249-每天一句话测试_1463737873----16744237,no,no,0.0
1134,185-249-每天一句话测试_1463737873----346723,no,no,0.0
1135,185-249-每天一句话测试_1463737873----2296655,no,no,0.0
1136,185-249-每天一句话测试_1463737873----7950625,no,no,0.0
1137,185-249-每天一句话测试_1463737873----481216,no,no,0.0
1138,185-249-每天一句话测试_1463737873----14137035,no,no,0.0
1139,185-249-每天一句话测试_1463737873----8287,no,no,0.0
1140,185-249-每天一句话测试_1463737873----9316675,no,no,0.0
1141,185-249-每天一句话测试_1463737873----15432650,no,no,0.0
1142,185-249-每天一句话测试_1463737873----14925426,no,no,0.0
1143,185-249-每天一句话测试_1463737873----209198,no,no,0.06
1144,185-249-每天一句话测试_1463737873----16742052,no,no,0.02
1145,185-249-每天一句话测试_1463737873----14859030,no,no,0.0
1146,185-249-每天一句话测试_1463737873----1362140,no,no,0.0
1147,185-249-每天一句话测试_1463737873----2936783,no,no,0.01
1148,185-249-每天一句话测试_1463737873----16828778,no,no,0.0
1149,185-249-每天一句话测试_1463737873----1703194,no,no,0.01
1150,185-249-每天一句话测试_1463737873----7715983,no,no,0.0
1151,185-249-每天一句话测试_1463737873----15116103,no,no,0.0
1152,185-249-每天一句话测试_1463737873----7505471,no,no,0.0
1153,185-249-每天一句话测试_1463737873----16676574,no,no,0.0
1154,185-249-每天一句话测试_1463737873----14686795,no,no,0.0
1155,185-249-每天一句话测试_1463737873----14255468,no,no,0.0
1156,185-249-每天一句话测试_1463737873----13829650,no,no,0.0
1157,185-249-每天一句话测试_1463737873----4648739,no,no,0.0
1158,185-249-每天一句话测试_1463737873----2055845,no,no,0.05
1159,185-249-每天一句话测试_1463737873----3971989,no,no,0.0
1160,185-249-每天一句话测试_1463737873----1675055,no,no,0.0
1161,185-249-每天一句话测试_1463737873----2961724,no,no,0.0
1162,185-249-每天一句话测试_1463737873----13880937,no,no,0.0
1163,185-249-每天一句话测试_1463737873----372169,no,no,0.0
1164,185-249-每天一句话测试_1463737873----2999908,no,no,0.0
1165,185-249-每天一句话测试_1463737873----3101741,no,no,0.0
1166,185-249-每天一句话测试_1463737873----14430091,no,no,0.0
1167,185-249-每天一句话测试_1463737873----1732947,no,no,0.0
1168,185-249-每天一句话测试_1463737873----5344708,no,no,0.02
1169,185-249-每天一句话测试_1463737873----9504119,no,no,0.0
1170,185-249-每天一句话测试_1463737873----14619598,no,no,0.0
1171,185-249-每天一句话测试_1463737873----16566198,no,no,0.0
1172,185-249-每天一句话测试_1463737873----15174427,no,no,0.0
1173,185-249-每天一句话测试_1463737873----3760126,no,no,0.0
1174,185-249-每天一句话测试_1463737873----12457545,no,no,0.0
1175,185-249-每天一句话测试_1463737873----3004695,no,no,0.0
1176,185-249-每天一句话测试_1463737873----16594660,no,no,0.0
1177,185-249-每天一句话测试_1463737873----14706835,no,no,0.0
1178,185-249-每天一句话测试_1463737873----15422431,no,no,0.0
1179,185-249-每天一句话测试_1463737873----14233222,no,no,0.0
1180,185-249-每天一句话测试_1463737873----3004699,no,no,0.0
1181,185-249-每天一句话测试_1463737873----1247286,no,no,0.0
1182,185-249-每天一句话测试_1463737873----1843321,no,no,0.0
1183,185-249-每天一句话测试_1463737873----14331619,no,no,0.0
1184,185-249-每天一句话测试_1463737873----14210189,no,no,0.0
1185,185-249-每天一句话测试_1463737873----1717782,no,no,0.0
1186,185-249-每天一句话测试_1463737873----15422438,no,no,0.0
1187,185-249-每天一句话测试_1463737873----7037588,no,no,0.0
1188,185-249-每天一句话测试_1463737873----16617366,no,no,0.0
1189,185-249-每天一句话测试_1463737873----840017,no,no,0.0
1190,185-249-每天一句话测试_1463737873----14294610,no,no,0.0
1191,185-249-每天一句话测试_1463737873----2858800,no,no,0.0
1192,185-249-每天一句话测试_1463737873----5226322,no,no,0.0
1193,185-249-每天一句话测试_1463737873----2994687,no,no,0.0
1194,185-249-每天一句话测试_1463737873----15455774,no,no,0.02
1195,185-249-每天一句话测试_1463737873----3155115,no,no,0.0
1196,185-249-每天一句话测试_1463737873----17360564,no,no,0.05
1197,185-249-每天一句话测试_1463737873----1599760,no,no,0.0
1198,185-249-每天一句话测试_1463737873----2005577,no,no,0.0
1199,185-249-每天一句话测试_1463737873----13971746,no,no,0.0
1200,185-249-每天一句话测试_1463737873----17297299,no,no,0.04
1201,185-249-每天一句话测试_1463737873----5031835,no,no,0.01
1202,185-249-每天一句话测试_1463737873----14672180,no,no,0.0
1203,185-249-每天一句话测试_1463737873----2386105,no,no,0.0
1204,185-249-每天一句话测试_1463737873----14267021,no,no,0.0
1205,185-249-每天一句话测试_1463737873----1134666,no,no,0.0
1206,185-249-每天一句话测试_1463737873----1623445,no,no,0.0
1207,185-249-每天一句话测试_1463737873----5842460,no,no,0.0
1208,185-249-每天一句话测试_1463737873----644570,no,no,0.0
1209,185-249-每天一句话测试_1463737873----14001364,no,no,0.0
1210,185-249-每天一句话测试_1463737873----16991766,no,no,0.02
1211,185-249-每天一句话测试_1463737873----14395220,no,no,0.0
1212,185-249-每天一句话测试_1463737873----3471659,no,no,0.0
1213,185-249-每天一句话测试_1463737873----2191626,no,no,0.0
1214,185-249-每天一句话测试_1463737873----12341890,no,no,0.0
1215,185-249-每天一句话测试_1463737873----14725545,no,no,0.0
1216,185-249-每天一句话测试_1463737873----13908081,no,no,0.0
1217,185-249-每天一句话测试_1463737873----16656930,no,no,0.0
1218,185-249-每天一句话测试_1463737873----1716475,no,no,0.0
1219,185-249-每天一句话测试_1463737873----3297956,no,no,0.0
1220,185-249-每天一句话测试_1463737873----15401517,no,no,0.0
1221,185-249-每天一句话测试_1463737873----14209189,no,no,0.02
1222,185-249-每天一句话测试_1463737873----16584849,no,no,0.0
1223,185-249-每天一句话测试_1463737873----14154892,no,no,0.0
1224,185-249-每天一句话测试_1463737873----14173132,no,no,0.0
1225,185-249-每天一句话测试_1463737873----15106364,no,no,0.0
1226,185-249-每天一句话测试_1463737873----11570290,no,no,0.0
1227,185-249-每天一句话测试_1463737873----1236140,no,no,0.0
1228,185-249-每天一句话测试_1463737873----13874217,no,no,0.0
1229,185-249-每天一句话测试_1463737873----47148,no,no,0.0
1230,185-249-每天一句话测试_1463737873----14411788,no,no,0.0
1231,185-249-每天一句话测试_1463737873----14525236,no,no,0.04
1232,185-249-每天一句话测试_1463737873----17037746,no,no,0.0
1233,185-249-每天一句话测试_1463737873----2110233,no,no,0.01
1234,185-249-每天一句话测试_1463737873----14937829,no,no,0.0
1235,185-249-每天一句话测试_1463737873----12216720,no,no,0.0
1236,185-249-每天一句话测试_1463737873----15852426,no,no,0.01
1237,185-249-每天一句话测试_1463737873----16676531,no,no,0.0
1238,185-249-每天一句话测试_1463737873----259448,no,no,0.0
1239,185-249-每天一句话测试_1463737873----7472919,no,no,0.0
1240,185-249-每天一句话测试_1463737873----2991151,no,no,0.0
1241,185-249-每天一句话测试_1463737873----4584225,no,no,0.0
1242,185-249-每天一句话测试_1463737873----14246,no,no,0.0
1243,185-249-每天一句话测试_1463737873----2050597,no,no,0.0
1244,185-249-每天一句话测试_1463737873----16631668,no,no,0.0
1245,185-249-每天一句话测试_1463737873----4780175,no,no,0.0
1246,185-249-每天一句话测试_1463737873----2329141,no,no,0.0
1247,185-249-每天一句话测试_1463737873----15422426,no,no,0.0
1248,185-249-每天一句话测试_1463737873----1282094,no,no,0.0
1249,185-249-每天一句话测试_1463737873----8237120,no,no,0.0
1250,185-249-每天一句话测试_1463737873----13956142,no,no,0.0
1251,185-249-每天一句话测试_1463737873----14208748,no,no,0.0
1252,185-249-每天一句话测试_1463737873----2041740,no,no,0.0
1253,185-249-每天一句话测试_1463737873----10786866,no,no,0.0
1254,185-249-每天一句话测试_1463737873----13993568,no,no,0.0
1255,185-249-每天一句话测试_1463737873----5452027,no,no,0.0
1256,185-249-每天一句话测试_1463737873----14150436,no,no,0.0
1257,185-249-每天一句话测试_1463737873----1208966,no,no,0.0
1258,185-249-每天一句话测试_1463737873----1605595,no,no,0.0
1259,185-249-每天一句话测试_1463737873----14391433,no,no,0.0
1260,185-249-每天一句话测试_1463737873----2333189,no,no,0.0
1261,185-249-每天一句话测试_1463737873----5066526,no,no,0.0
1262,185-249-每天一句话测试_1463737873----14342025,no,no,0.0
1263,185-249-每天一句话测试_1463737873----12461320,no,no,0.0
1264,185-249-每天一句话测试_1463737873----14413305,no,no,0.0
1265,185-249-每天一句话测试_1463737873----1289971,no,no,0.0
1266,185-249-每天一句话测试_1463737873----2862027,no,no,0.0
1267,185-249-每天一句话测试_1463737873----1538667,no,no,0.0
1268,185-249-每天一句话测试_1463737873----14263135,no,no,0.0
1269,185-249-每天一句话测试_1463737873----7346028,no,no,0.0
1270,185-249-每天一句话测试_1463737873----13984604,no,no,0.0
1271,185-249-每天一句话测试_1463737873----17308085,no,no,0.0
1272,185-249-每天一句话测试_1463737873----8057533,no,no,0.0
1273,185-249-每天一句话测试_1463737873----15463472,no,no,0.0
1274,185-249-每天一句话测试_1463737873----17344182,no,no,0.0
1275,185-249-每天一句话测试_1463737873----1070418,no,no,0.0
1276,185-249-每天一句话测试_1463737873----6389363,no,no,0.0
1277,185-249-每天一句话测试_1463737873----14308592,no,no,0.0
1278,185-249-每天一句话测试_1463737873----16707498,no,no,0.0
1279,185-249-每天一句话测试_1463737873----9448590,no,no,0.0
1280,185-249-每天一句话测试_1463737873----14345547,no,no,0.06
1281,185-249-每天一句话测试_1463737873----4450449,no,no,0.0
1282,185-249-每天一句话测试_1463737873----548648,no,no,0.0
1283,185-249-每天一句话测试_1463737873----12063861,no,no,0.0
1284,185-249-每天一句话测试_1463737873----14392307,no,no,0.0
1285,185-249-每天一句话测试_1463737873----17360670,no,no,0.0
1286,185-249-每天一句话测试_1463737873----2464995,no,no,0.0
1287,185-249-每天一句话测试_1463737873----13507099,no,no,0.0
1288,185-249-每天一句话测试_1463737873----15437163,no,no,0.03
1289,185-249-每天一句话测试_1463737873----16827706,no,no,0.0
1290,185-249-每天一句话测试_1463737873----14792892,no,no,0.0
1291,185-249-每天一句话测试_1463737873----11905750,no,no,0.0
1292,185-249-每天一句话测试_1463737873----16685571,no,no,0.0
1293,185-249-每天一句话测试_1463737873----779835,no,no,0.0
1294,185-249-每天一句话测试_1463737873----6357309,no,no,0.0
1295,185-249-每天一句话测试_1463737873----14628016,no,no,0.0
1296,185-249-每天一句话测试_1463737873----14398087,no,no,0.0
1297,185-249-每天一句话测试_1463737873----16536377,no,no,0.0
1298,185-249-每天一句话测试_1463737873----13790873,no,no,0.0
1299,185-249-每天一句话测试_1463737873----4354171,no,no,0.0
1300,185-249-每天一句话测试_1463737873----1516873,no,no,0.05
1301,185-249-每天一句话测试_1463737873----16617463,no,no,0.0
1302,185-249-每天一句话测试_1463737873----17046497,no,no,0.0
1303,185-249-每天一句话测试_1463737873----16620616,no,no,0.0
1304,185-249-每天一句话测试_1463737873----16675762,no,no,0.0
1305,185-249-每天一句话测试_1463737873----16491365,no,no,0.0
1306,185-249-每天一句话测试_1463737873----14221757,no,no,0.02
1307,185-249-每天一句话测试_1463737873----15320906,no,no,0.0
1308,185-249-每天一句话测试_1463737873----6470551,no,no,0.0
1309,185-249-每天一句话测试_1463737873----17059329,no,no,0.01
1310,185-249-每天一句话测试_1463737873----7954262,no,no,0.0
1311,185-249-每天一句话测试_1463737873----15085574,no,no,0.0
1312,185-249-每天一句话测试_1463737873----16686416,no,no,0.0
1313,185-249-每天一句话测试_1463737873----1684398,no,no,0.0
1314,185-249-每天一句话测试_1463737873----501590,no,no,0.0
1315,185-249-每天一句话测试_1463737873----1230881,no,no,0.06
1316,185-249-每天一句话测试_1463737873----14439982,no,no,0.0
1317,185-249-每天一句话测试_1463737873----17316973,no,no,0.0
1318,185-249-每天一句话测试_1463737873----16563524,no,no,0.0
1319,185-249-每天一句话测试_1463737873----19660,no,no,0.0
1320,185-249-每天一句话测试_1463737873----14055002,no,no,0.0
1321,185-249-每天一句话测试_1463737873----3767718,no,no,0.0
1322,185-249-每天一句话测试_1463737873----1707590,no,no,0.0
1323,185-249-每天一句话测试_1463737873----17265212,no,no,0.0
1324,185-249-每天一句话测试_1463737873----15346258,no,no,0.05
1325,185-249-每天一句话测试_1463737873----16753343,no,no,0.0
1326,185-249-每天一句话测试_1463737873----14352262,no,no,0.0
1327,185-249-每天一句话测试_1463737873----10967778,no,no,0.0
1328,185-249-每天一句话测试_1463737873----14505109,no,no,0.0
1329,185-249-每天一句话测试_1463737873----3425609,no,no,0.0
1330,185-249-每天一句话测试_1463737873----2271637,no,no,0.0
1331,185-249-每天一句话测试_1463737873----14266208,no,no,0.0
1332,185-249-每天一句话测试_1463737873----1671912,no,no,0.0
1333,185-249-每天一句话测试_1463737873----2416479,no,no,0.0
1334,185-249-每天一句话测试_1463737873----17303663,no,no,0.0
1335,185-249-每天一句话测试_1463737873----10190330,no,no,0.0
1336,185-249-每天一句话测试_1463737873----3052264,no,no,0.0
1337,185-249-每天一句话测试_1463737873----1161727,no,no,0.0
1338,185-249-每天一句话测试_1463737873----780435,no,no,0.0
1339,185-249-每天一句话测试_1463737873----14838782,no,no,0.0
1340,185-249-每天一句话测试_1463737873----14245755,no,no,0.0
1341,185-249-每天一句话测试_1463737873----7156205,no,no,0.0
1342,185-249-每天一句话测试_1463737873----16539435,no,no,0.0
1343,185-249-每天一句话测试_1463737873----10587689,no,no,0.0
1344,185-249-每天一句话测试_1463737873----14943542,no,no,0.0
1345,185-249-每天一句话测试_1463737873----13909333,no,no,0.0
1346,185-249-每天一句话测试_1463737873----5247878,no,no,0.0
1347,185-249-每天一句话测试_1463737873----14349083,no,no,0.0
1348,185-249-每天一句话测试_1463737873----1740149,no,no,0.01
1349,185-249-每天一句话测试_1463737873----5292089,no,no,0.0
1350,185-249-每天一句话测试_1463737873----1205038,no,no,0.06
1351,185-249-每天一句话测试_1463737873----13731602,no,no,0.0
1352,185-249-每天一句话测试_1463737873----1881305,no,no,0.0
1353,185-249-每天一句话测试_1463737873----16603250,no,no,0.0
1354,185-249-每天一句话测试_1463737873----2351431,no,no,0.0
1355,185-249-每天一句话测试_1463737873----2249702,no,no,0.0
1356,185-249-每天一句话测试_1463737873----15464775,no,no,0.0
1357,185-249-每天一句话测试_1463737873----16949753,no,no,0.0
1358,185-249-每天一句话测试_1463737873----867237,no,no,0.0
1359,185-249-每天一句话测试_1463737873----1118921,no,no,0.0
1360,185-249-每天一句话测试_1463737873----4259613,no,no,0.0
1361,185-249-每天一句话测试_1463737873----1168372,no,no,0.0
1362,185-249-每天一句话测试_1463737873----14230265,no,no,0.01
1363,185-249-每天一句话测试_1463737873----1305240,no,no,0.03
1364,185-249-每天一句话测试_1463737873----2770209,no,no,0.0
1365,185-249-每天一句话测试_1463737873----820171,no,no,0.0
1366,185-249-每天一句话测试_1463737873----16938618,no,no,0.04
1367,185-249-每天一句话测试_1463737873----1210855,no,no,0.0
1368,185-249-每天一句话测试_1463737873----8033124,no,no,0.0
1369,185-249-每天一句话测试_1463737873----14329011,no,no,0.0
1370,185-249-每天一句话测试_1463737873----16775141,no,no,0.01
1371,185-249-每天一句话测试_1463737873----14171360,no,no,0.0
1372,185-249-每天一句话测试_1463737873----11754281,no,no,0.0
1373,185-249-每天一句话测试_1463737873----1920624,no,no,0.0
1374,185-249-每天一句话测试_1463737873----15404652,no,no,0.0
1375,185-249-每天一句话测试_1463737873----14347321,no,no,0.01
1376,185-249-每天一句话测试_1463737873----16828183,no,no,0.0
1377,185-249-每天一句话测试_1463737873----16625458,no,no,0.0
1378,185-249-每天一句话测试_1463737873----14236383,no,no,0.0
1379,185-249-每天一句话测试_1463737873----10000129,no,no,0.0
1380,185-249-每天一句话测试_1463737873----16681150,no,no,0.0
1381,185-249-每天一句话测试_1463737873----14323344,no,no,0.07
1382,185-249-每天一句话测试_1463737873----4910335,no,no,0.0
1383,185-249-每天一句话测试_1463737873----2984042,no,no,0.0
1384,185-249-每天一句话测试_1463737873----16832691,no,no,0.0
1385,185-249-每天一句话测试_1463737873----14399314,no,no,0.0
1386,185-249-每天一句话测试_1463737873----14110395,no,no,0.0
1387,185-249-每天一句话测试_1463737873----1602914,no,no,0.0
1388,185-249-每天一句话测试_1463737873----16602347,no,no,0.0
1389,185-249-每天一句话测试_1463737873----3541082,no,no,0.0
1390,185-249-每天一句话测试_1463737873----208767,no,no,0.0
1391,185-249-每天一句话测试_1463737873----14388675,no,no,0.0
1392,185-249-每天一句话测试_1463737873----15170764,no,no,0.0
1393,185-249-每天一句话测试_1463737873----12207,no,no,0.0
1394,185-249-每天一句话测试_1463737873----14493078,no,no,0.0
1395,185-249-每天一句话测试_1463737873----2755040,no,no,0.0
1396,185-249-每天一句话测试_1463737873----2182072,no,no,0.0
1397,185-249-每天一句话测试_1463737873----2996022,no,no,0.0
1398,185-249-每天一句话测试_1463737873----4869107,no,no,0.0
1399,185-249-每天一句话测试_1463737873----14429725,no,no,0.0
1400,185-249-每天一句话测试_1463737873----935095,no,no,0.02
1401,185-249-每天一句话测试_1463737873----11355,no,no,0.0
1402,185-249-每天一句话测试_1463737873----14474773,no,no,0.0
1403,185-249-每天一句话测试_1463737873----211920,no,no,0.0
1404,185-249-每天一句话测试_1463737873----2986692,no,no,0.0
1405,185-249-每天一句话测试_1463737873----3173456,no,no,0.0
1406,185-249-每天一句话测试_1463737873----17284878,no,no,0.0
1407,185-249-每天一句话测试_1463737873----1047213,no,no,0.0
1408,185-249-每天一句话测试_1463737873----14263500,no,no,0.02
1409,185-249-每天一句话测试_1463737873----9245813,no,no,0.0
1410,185-249-每天一句话测试_1463737873----1838597,no,no,0.0
1411,185-249-每天一句话测试_1463737873----6287747,no,no,0.0
1412,185-249-每天一句话测试_1463737873----16600182,no,no,0.01
1413,185-249-每天一句话测试_1463737873----16906229,no,no,0.01
1414,185-249-每天一句话测试_1463737873----1035237,no,no,0.0
1415,185-249-每天一句话测试_1463737873----4565355,no,no,0.0
1416,185-249-每天一句话测试_1463737873----14402237,no,no,0.0
1417,185-249-每天一句话测试_1463737873----13096593,no,no,0.0
1418,185-249-每天一句话测试_1463737873----1711269,no,no,0.0
1419,185-249-每天一句话测试_1463737873----14301590,no,no,0.0
1420,185-249-每天一句话测试_1463737873----16984985,no,no,0.0
1421,185-249-每天一句话测试_1463737873----1165739,no,no,0.0
1422,185-249-每天一句话测试_1463737873----15275851,no,no,0.0
1423,185-249-每天一句话测试_1463737873----9062373,no,no,0.0
1424,185-249-每天一句话测试_1463737873----1811068,no,no,0.0
1425,185-249-每天一句话测试_1463737873----16618710,no,no,0.0
1426,185-249-每天一句话测试_1463737873----1024101,no,no,0.0
1427,185-249-每天一句话测试_1463737873----13896822,no,no,0.0
1428,185-249-每天一句话测试_1463737873----1133707,no,no,0.0
1429,185-249-每天一句话测试_1463737873----13873726,no,no,0.0
1430,185-249-每天一句话测试_1463737873----13871548,no,no,0.0
1431,185-249-每天一句话测试_1463737873----2242694,no,no,0.0
1432,185-249-每天一句话测试_1463737873----590133,no,no,0.0
1433,185-249-每天一句话测试_1463737873----17199230,no,no,0.0
1434,185-249-每天一句话测试_1463737873----9028486,no,no,0.0
1435,185-249-每天一句话测试_1463737873----12809280,no,no,0.0
1436,185-249-每天一句话测试_1463737873----1583656,no,no,0.0
1437,185-249-每天一句话测试_1463737873----15471034,no,no,0.0
1438,185-249-每天一句话测试_1463737873----15359509,no,no,0.0
1439,185-249-每天一句话测试_1463737873----14717178,no,no,0.0
1440,185-249-每天一句话测试_1463737873----1735689,no,no,0.0
1441,185-249-每天一句话测试_1463737873----8983064,no,no,0.0
1442,185-249-每天一句话测试_1463737873----16555960,no,no,0.0
1443,185-249-每天一句话测试_1463737873----1716940,no,no,0.0
1444,185-249-每天一句话测试_1463737873----15404695,no,no,0.0
1445,185-249-每天一句话测试_1463737873----14177041,no,no,0.0
1446,185-249-每天一句话测试_1463737873----16622387,no,no,0.0
1447,185-249-每天一句话测试_1463737873----5254588,no,no,0.0
1448,185-249-每天一句话测试_1463737873----16834429,no,no,0.0
1449,185-249-每天一句话测试_1463737873----2797390,no,no,0.0
1450,185-249-每天一句话测试_1463737873----14983139,no,no,0.0
1451,185-249-每天一句话测试_1463737873----16625897,no,no,0.0
1452,185-249-每天一句话测试_1463737873----2919432,no,no,0.0
1453,185-249-每天一句话测试_1463737873----15474959,no,no,0.0
1454,185-249-每天一句话测试_1463737873----4409856,no,no,0.0
1455,185-249-每天一句话测试_1463737873----8029010,no,no,0.0
1456,185-249-每天一句话测试_1463737873----14533644,no,no,0.05
1457,185-249-每天一句话测试_1463737873----829858,no,no,0.0
1458,185-249-每天一句话测试_1463737873----1826141,no,no,0.0
1459,185-249-每天一句话测试_1463737873----15342275,no,no,0.0
1460,185-249-每天一句话测试_1463737873----14529152,no,no,0.0
1461,185-249-每天一句话测试_1463737873----1735655,no,no,0.0
1462,185-249-每天一句话测试_1463737873----11635276,no,no,0.0
1463,185-249-每天一句话测试_1463737873----5543360,no,no,0.0
1464,185-249-每天一句话测试_1463737873----1839875,no,no,0.02
1465,185-249-每天一句话测试_1463737873----1549757,no,no,0.0
1466,185-249-每天一句话测试_1463737873----16587103,no,no,0.0
1467,185-249-每天一句话测试_1463737873----12590520,no,no,0.0
1468,185-249-每天一句话测试_1463737873----1608652,no,no,0.0
1469,185-249-每天一句话测试_1463737873----17331278,no,no,0.0
1470,185-249-每天一句话测试_1463737873----16626740,no,no,0.0
1471,185-249-每天一句话测试_1463737873----13996225,no,no,0.0
1472,185-249-每天一句话测试_1463737873----13972277,no,no,0.0
1473,185-249-每天一句话测试_1463737873----14398054,no,no,0.0
1474,185-249-每天一句话测试_1463737873----305822,no,no,0.0
